OrderID,CustomerID,ProductID,OrderDate,Revenue,Quantity,Region,Status,CreatedDate,UpdatedDate,CDCOperation,CDCBatchID
ORD00045914,CUST000223,PROD00171,7/3/2025,9299.71,11,APAC,Completed,7/3/2025 23:39,7/22/2025 2:11,U,BATCH_20250703_054
ORD00045915,CUST004827,PROD00226,5/1/2023,5740.02,8,LATAM,Completed,5/1/2023 12:18,5/1/2023 12:18,I,BATCH_20230501_148
ORD00045916,CUST001401,PROD00373,9/6/2025,2090.62,3,EMEA,Returned,9/6/2025 20:31,9/6/2025 20:31,I,BATCH_20250906_074
ORD00045917,CUST006239,PROD00067,7/27/2025,2733.19,5,North America,Completed,7/27/2025 23:49,7/27/2025 23:49,I,BATCH_20250727_162
ORD00045918,CUST007569,PROD00421,11/8/2024,6284.24,7,LATAM,Pending,11/8/2024 4:06,11/30/2024 23:37,D,BATCH_20241108_119
ORD00045919,CUST011114,PROD00247,2/11/2023,3999.66,10,APAC,Completed,2/11/2023 5:33,2/27/2023 16:47,U,BATCH_20230211_106
ORD00045920,CUST012064,PROD00209,11/8/2023,13964.53,9,North America,Pending,11/8/2023 10:29,11/8/2023 10:29,I,BATCH_20231108_039
ORD00045921,CUST007788,PROD00459,7/28/2025,1763.36,4,APAC,Completed,7/28/2025 13:01,7/28/2025 13:01,I,BATCH_20250728_110
ORD00045922,CUST001311,PROD00105,8/24/2023,963.4,2,APAC,Completed,8/24/2023 21:28,9/17/2023 11:25,U,BATCH_20230824_061
ORD00045923,CUST006488,PROD00485,8/12/2025,71.71,1,EMEA,Pending,8/12/2025 7:16,8/12/2025 7:16,I,BATCH_20250812_171
ORD00045924,CUST004493,PROD00391,6/30/2024,294.3,4,North America,Shipped,6/30/2024 7:55,6/30/2024 7:55,I,BATCH_20240630_086
ORD00045925,CUST000091,PROD00031,10/30/2024,2434.71,4,North America,Completed,10/30/2024 21:13,11/26/2024 20:43,U,BATCH_20241030_130
ORD00045926,CUST004031,PROD00183,12/29/2024,7804.99,5,LATAM,Shipped,12/29/2024 19:52,1/23/2025 6:49,U,BATCH_20241229_103
ORD00045927,CUST011224,PROD00044,9/18/2023,2678.91,3,EMEA,Completed,9/18/2023 17:01,9/18/2023 17:01,I,BATCH_20230918_101
ORD00045928,CUST009997,PROD00453,5/17/2023,743.63,1,APAC,Completed,5/17/2023 11:49,5/17/2023 11:49,I,BATCH_20230517_040
ORD00045929,CUST003607,PROD00034,3/11/2024,8935.89,7,North America,Completed,3/11/2024 11:39,3/11/2024 11:39,I,BATCH_20240311_143
ORD00045930,CUST006322,PROD00497,1/17/2024,778.24,5,EMEA,Completed,1/17/2024 1:50,2/5/2024 7:24,U,BATCH_20240117_110
ORD00045931,CUST007503,PROD00444,4/1/2025,937.29,4,EMEA,Completed,4/1/2025 6:56,4/1/2025 6:56,I,BATCH_20250401_097
ORD00045932,CUST002112,PROD00461,5/17/2023,880.38,1,EMEA,Processing,5/17/2023 12:32,5/17/2023 12:32,I,BATCH_20230517_115
ORD00045933,CUST011321,PROD00268,4/27/2024,6662.81,6,EMEA,Completed,4/27/2024 3:39,5/25/2024 15:42,U,BATCH_20240427_124
ORD00045934,CUST004797,PROD00452,11/27/2023,94.74,4,APAC,Shipped,11/27/2023 5:32,11/27/2023 5:32,I,BATCH_20231127_074
ORD00045935,CUST009284,PROD00230,11/25/2023,10335.78,14,EMEA,Returned,11/25/2023 15:31,11/25/2023 15:31,I,BATCH_20231125_075
ORD00045936,CUST003571,PROD00269,8/11/2024,4450.25,4,North America,Processing,8/11/2024 21:24,8/11/2024 21:24,I,BATCH_20240811_081
ORD00045937,CUST004345,PROD00409,5/20/2025,923.79,5,North America,Completed,5/20/2025 4:13,6/18/2025 5:48,U,BATCH_20250520_107
ORD00045938,CUST002465,PROD00468,2/8/2023,1349.7,1,LATAM,Pending,2/8/2023 14:51,2/28/2023 18:01,U,BATCH_20230208_185
ORD00045939,CUST011316,PROD00427,12/26/2023,924.03,2,APAC,Processing,12/26/2023 20:01,12/26/2023 20:01,I,BATCH_20231226_092
ORD00045940,CUST010046,PROD00008,6/12/2024,2182.68,7,EMEA,Shipped,6/12/2024 23:52,6/17/2024 15:40,U,BATCH_20240612_024
ORD00045941,CUST005957,PROD00358,6/15/2025,4632.85,9,EMEA,Shipped,6/15/2025 5:56,6/15/2025 5:56,I,BATCH_20250615_003
ORD00045942,CUST011680,PROD00029,3/19/2024,864.03,1,EMEA,Completed,3/19/2024 12:29,3/19/2024 12:29,I,BATCH_20240319_176
ORD00045943,CUST004294,PROD00263,4/13/2023,1486.75,15,EMEA,Processing,4/13/2023 17:02,4/17/2023 19:47,U,BATCH_20230413_074
ORD00045944,CUST001140,PROD00291,5/20/2023,1943.27,1,North America,Completed,5/20/2023 10:21,5/20/2023 10:21,I,BATCH_20230520_048
ORD00045945,CUST012681,PROD00011,6/28/2025,2551.45,5,EMEA,Pending,6/28/2025 21:06,6/28/2025 21:06,I,BATCH_20250628_149
ORD00045946,CUST007393,PROD00058,1/20/2025,3831.27,3,North America,Returned,1/20/2025 22:12,1/20/2025 22:12,I,BATCH_20250120_090
ORD00045947,CUST010659,PROD00322,2/2/2025,6484.26,8,EMEA,Processing,2/2/2025 10:19,2/2/2025 10:19,I,BATCH_20250202_146
ORD00045948,CUST014198,PROD00336,9/4/2025,5747.03,4,North America,Completed,9/4/2025 8:00,9/4/2025 8:00,I,BATCH_20250904_184
ORD00045949,CUST014321,PROD00405,8/26/2025,13011.48,16,North America,Pending,8/26/2025 23:53,9/23/2025 4:36,D,BATCH_20250826_132
ORD00045950,CUST013495,PROD00089,9/9/2024,902.72,1,APAC,Shipped,9/9/2024 4:53,9/9/2024 4:53,I,BATCH_20240909_072
ORD00045951,CUST003637,PROD00461,2/20/2023,1009.67,1,LATAM,Completed,2/20/2023 14:35,3/21/2023 18:07,D,BATCH_20230220_172
ORD00045952,CUST002280,PROD00015,3/4/2023,3052.2,4,APAC,Completed,3/4/2023 22:16,3/4/2023 22:16,I,BATCH_20230304_144
ORD00045953,CUST005854,PROD00163,6/9/2025,8619.2,5,North America,Completed,6/9/2025 18:07,6/9/2025 18:07,I,BATCH_20250609_061
ORD00045954,CUST000550,PROD00274,1/12/2023,2789.02,4,North America,Completed,1/12/2023 0:08,1/12/2023 0:08,I,BATCH_20230112_048
ORD00045955,CUST014051,PROD00467,9/1/2025,18431.01,9,North America,Processing,9/1/2025 2:52,9/1/2025 2:52,I,BATCH_20250901_193
ORD00045956,CUST001197,PROD00022,2/11/2023,416.82,3,APAC,Completed,2/11/2023 10:54,2/11/2023 10:54,I,BATCH_20230211_022
ORD00045957,CUST009145,PROD00010,2/14/2025,7353.1,5,APAC,Completed,2/14/2025 10:39,3/9/2025 1:41,U,BATCH_20250214_158
ORD00045958,CUST013642,PROD00255,8/11/2024,1063.99,1,APAC,Completed,8/11/2024 13:13,9/8/2024 18:56,U,BATCH_20240811_023
ORD00045959,CUST004185,PROD00033,11/25/2023,1983.07,11,APAC,Completed,11/25/2023 12:18,11/25/2023 12:18,I,BATCH_20231125_047
ORD00045960,CUST012427,PROD00497,2/9/2024,160.06,1,LATAM,Completed,2/9/2024 22:25,2/9/2024 22:25,I,BATCH_20240209_028
ORD00045961,CUST005687,PROD00256,1/31/2025,5707.27,6,North America,Completed,1/31/2025 19:21,1/31/2025 19:21,I,BATCH_20250131_179
ORD00045962,CUST001198,PROD00316,11/10/2025,742.12,2,APAC,Completed,11/10/2025 0:39,11/10/2025 0:39,I,BATCH_20251110_128
ORD00045963,CUST006694,PROD00039,1/11/2023,1982.96,2,APAC,Processing,1/11/2023 2:04,1/11/2023 2:04,I,BATCH_20230111_053
ORD00045964,CUST009214,PROD00155,3/10/2024,1532.54,7,North America,Pending,3/10/2024 2:47,3/10/2024 2:47,I,BATCH_20240310_098
ORD00045965,CUST012573,PROD00047,9/9/2023,2233.85,2,North America,Completed,9/9/2023 13:41,9/27/2023 8:10,U,BATCH_20230909_084
ORD00045966,CUST011844,PROD00169,6/23/2025,5452.63,3,EMEA,Completed,6/23/2025 0:45,6/27/2025 0:03,U,BATCH_20250623_116
ORD00045967,CUST004635,PROD00462,5/7/2024,1508.15,3,EMEA,Completed,5/7/2024 14:25,5/7/2024 14:25,I,BATCH_20240507_159
ORD00045968,CUST002914,PROD00426,4/16/2023,735.66,8,LATAM,Completed,4/16/2023 23:46,4/16/2023 23:46,I,BATCH_20230416_106
ORD00045969,CUST014881,PROD00235,7/2/2025,10383.58,7,EMEA,Cancelled,7/2/2025 9:51,7/16/2025 8:18,U,BATCH_20250702_023
ORD00045970,CUST009770,PROD00243,1/12/2024,472.7,2,APAC,Processing,1/12/2024 16:22,1/12/2024 16:22,I,BATCH_20240112_161
ORD00045971,CUST006338,PROD00349,6/16/2023,3862.96,3,EMEA,Completed,6/16/2023 21:53,6/16/2023 21:53,I,BATCH_20230616_023
ORD00045972,CUST014046,PROD00245,9/26/2024,2335.6,3,APAC,Completed,9/26/2024 14:25,9/26/2024 14:25,I,BATCH_20240926_145
ORD00045973,CUST001673,PROD00237,1/7/2023,11123.35,12,North America,Completed,1/7/2023 21:02,1/21/2023 13:22,U,BATCH_20230107_100
ORD00045974,CUST012628,PROD00042,9/1/2025,4732.24,5,APAC,Shipped,9/1/2025 7:17,9/1/2025 7:17,I,BATCH_20250901_194
ORD00045975,CUST005968,PROD00061,3/1/2025,3566.95,3,LATAM,Completed,3/1/2025 15:10,3/11/2025 4:40,U,BATCH_20250301_151
ORD00045976,CUST012308,PROD00087,6/2/2024,5811.94,11,LATAM,Shipped,6/2/2024 6:39,6/21/2024 8:36,U,BATCH_20240602_089
ORD00045977,CUST003368,PROD00147,11/11/2024,1287.97,4,LATAM,Completed,11/11/2024 9:32,11/14/2024 1:11,U,BATCH_20241111_111
ORD00045978,CUST000391,PROD00250,2/29/2024,4118.21,5,LATAM,Completed,2/29/2024 23:47,3/26/2024 6:57,U,BATCH_20240229_012
ORD00045979,CUST010910,PROD00458,3/14/2025,4657.69,4,LATAM,Cancelled,3/14/2025 19:08,3/14/2025 19:08,I,BATCH_20250314_135
ORD00045980,CUST013516,PROD00294,4/10/2024,3216.97,3,North America,Completed,4/10/2024 3:24,4/10/2024 3:24,I,BATCH_20240410_051
ORD00045981,CUST004177,PROD00450,10/13/2023,5311.04,5,EMEA,Completed,10/13/2023 23:20,10/13/2023 23:20,I,BATCH_20231013_194
ORD00045982,CUST001964,PROD00087,8/10/2025,2045.56,4,APAC,Completed,8/10/2025 2:13,8/10/2025 2:13,I,BATCH_20250810_134
ORD00045983,CUST002626,PROD00396,12/25/2025,3907.88,9,LATAM,Returned,12/25/2025 13:22,12/25/2025 13:22,I,BATCH_20251225_039
ORD00045984,CUST013484,PROD00441,6/20/2023,10127.08,10,North America,Completed,6/20/2023 9:32,7/11/2023 3:50,U,BATCH_20230620_089
ORD00045985,CUST007260,PROD00172,5/17/2024,5551.93,7,North America,Shipped,5/17/2024 13:18,5/17/2024 13:18,I,BATCH_20240517_145
ORD00045986,CUST008321,PROD00031,9/10/2023,2164.16,4,EMEA,Shipped,9/10/2023 19:13,9/10/2023 19:13,I,BATCH_20230910_059
ORD00045987,CUST008643,PROD00104,6/7/2023,959.41,1,APAC,Completed,6/7/2023 0:20,6/7/2023 0:20,I,BATCH_20230607_037
ORD00045988,CUST006627,PROD00134,3/26/2024,5514.98,10,EMEA,Completed,3/26/2024 15:59,3/26/2024 15:59,I,BATCH_20240326_146
ORD00045989,CUST011471,PROD00091,5/13/2025,1170.2,3,EMEA,Shipped,5/13/2025 23:29,5/13/2025 23:29,I,BATCH_20250513_169
ORD00045990,CUST008627,PROD00311,1/22/2023,2857.46,4,APAC,Pending,1/22/2023 12:59,2/17/2023 20:52,U,BATCH_20230122_003
ORD00045991,CUST000582,PROD00190,5/30/2023,849.26,3,LATAM,Completed,5/30/2023 12:58,5/30/2023 12:58,I,BATCH_20230530_111
ORD00045992,CUST011998,PROD00073,3/9/2024,4229.66,6,EMEA,Processing,3/9/2024 16:06,3/9/2024 16:06,I,BATCH_20240309_146
ORD00045993,CUST005749,PROD00322,6/15/2025,729.38,1,EMEA,Completed,6/15/2025 7:24,6/15/2025 7:24,I,BATCH_20250615_134
ORD00045994,CUST008476,PROD00228,9/3/2024,11129.42,7,APAC,Completed,9/3/2024 19:15,9/3/2024 19:15,I,BATCH_20240903_184
ORD00045995,CUST013849,PROD00307,4/8/2023,19256.96,17,APAC,Pending,4/8/2023 4:42,4/8/2023 4:42,I,BATCH_20230408_110
ORD00045996,CUST010314,PROD00083,8/2/2025,9608.85,12,LATAM,Completed,8/2/2025 18:35,8/2/2025 18:35,I,BATCH_20250802_012
ORD00045997,CUST002614,PROD00002,11/21/2023,485.36,4,North America,Cancelled,11/21/2023 12:10,11/21/2023 12:10,I,BATCH_20231121_181
ORD00045998,CUST006975,PROD00408,4/27/2025,519.4,1,APAC,Completed,4/27/2025 6:32,4/27/2025 6:32,I,BATCH_20250427_183
ORD00045999,CUST012526,PROD00056,6/20/2023,2072.33,6,APAC,Processing,6/20/2023 21:41,6/20/2023 21:41,I,BATCH_20230620_020
ORD00046000,CUST009818,PROD00315,5/18/2023,3098.36,7,EMEA,Completed,5/18/2023 5:45,5/18/2023 5:45,I,BATCH_20230518_122
ORD00046001,CUST013537,PROD00214,5/2/2024,2552.63,19,EMEA,Completed,5/2/2024 18:26,5/2/2024 18:26,I,BATCH_20240502_031
ORD00046002,CUST012758,PROD00392,10/5/2025,6488.02,9,EMEA,Cancelled,10/5/2025 0:51,10/5/2025 13:05,U,BATCH_20251005_160
ORD00046003,CUST004586,PROD00228,6/1/2023,10661.39,8,EMEA,Cancelled,6/1/2023 5:05,6/1/2023 5:05,I,BATCH_20230601_126
ORD00046004,CUST009715,PROD00284,7/25/2025,4488.78,9,North America,Completed,7/25/2025 22:58,7/25/2025 22:58,I,BATCH_20250725_083
ORD00046005,CUST005620,PROD00238,5/5/2024,3373.62,4,APAC,Processing,5/5/2024 6:20,5/5/2024 6:20,I,BATCH_20240505_019
ORD00046006,CUST011520,PROD00129,6/26/2023,1089.84,2,EMEA,Completed,6/26/2023 5:17,6/26/2023 5:17,I,BATCH_20230626_109
ORD00046007,CUST000646,PROD00307,2/10/2024,6444.8,5,North America,Completed,2/10/2024 4:13,3/3/2024 8:23,U,BATCH_20240210_061
ORD00046008,CUST011764,PROD00184,9/23/2024,3632.41,5,EMEA,Completed,9/23/2024 14:56,10/12/2024 16:49,U,BATCH_20240923_020
ORD00046009,CUST012139,PROD00331,7/29/2025,897.88,1,LATAM,Shipped,7/29/2025 21:12,7/29/2025 21:12,I,BATCH_20250729_106
ORD00046010,CUST004498,PROD00153,12/10/2025,24.27,1,EMEA,Completed,12/10/2025 20:44,12/10/2025 20:44,I,BATCH_20251210_145
ORD00046011,CUST010427,PROD00495,9/27/2024,563.24,1,APAC,Shipped,9/27/2024 2:19,10/10/2024 7:45,U,BATCH_20240927_177
ORD00046012,CUST005610,PROD00397,7/23/2025,162.81,1,APAC,Completed,7/23/2025 13:37,7/23/2025 13:37,I,BATCH_20250723_050
ORD00046013,CUST000359,PROD00004,5/7/2023,1636.66,5,EMEA,Completed,5/7/2023 17:26,5/7/2023 17:26,I,BATCH_20230507_005
ORD00046014,CUST008935,PROD00040,1/18/2023,1010.33,3,North America,Completed,1/18/2023 9:33,1/18/2023 9:33,I,BATCH_20230118_161
ORD00046015,CUST012053,PROD00195,10/23/2023,866.8,1,LATAM,Shipped,10/23/2023 12:10,10/23/2023 12:10,I,BATCH_20231023_071
ORD00046016,CUST003000,PROD00162,5/19/2024,3262.11,3,EMEA,Completed,5/19/2024 2:25,5/31/2024 14:03,U,BATCH_20240519_081
ORD00046017,CUST013346,PROD00313,2/2/2025,4848.16,4,APAC,Completed,2/2/2025 11:02,2/26/2025 14:29,D,BATCH_20250202_043
ORD00046018,CUST009397,PROD00375,9/25/2024,1159.11,7,APAC,Completed,9/25/2024 21:20,9/26/2024 10:37,D,BATCH_20240925_008
ORD00046019,CUST004353,PROD00421,10/23/2023,2168.98,2,APAC,Processing,10/23/2023 19:15,11/7/2023 10:24,U,BATCH_20231023_091
ORD00046020,CUST014917,PROD00250,1/26/2023,4402.61,6,North America,Cancelled,1/26/2023 13:29,2/8/2023 21:56,U,BATCH_20230126_010
ORD00046021,CUST009195,PROD00431,4/16/2025,800.47,6,LATAM,Completed,4/16/2025 17:05,4/21/2025 13:24,U,BATCH_20250416_078
ORD00046022,CUST008351,PROD00164,11/19/2024,6812.66,5,APAC,Completed,11/19/2024 14:12,11/30/2024 12:36,D,BATCH_20241119_145
ORD00046023,CUST005409,PROD00267,5/8/2024,6271.8,5,LATAM,Completed,5/8/2024 15:53,5/21/2024 6:14,U,BATCH_20240508_028
ORD00046024,CUST000358,PROD00149,2/16/2024,7945.84,13,EMEA,Completed,2/16/2024 14:31,2/16/2024 14:31,I,BATCH_20240216_112
ORD00046025,CUST000537,PROD00291,2/6/2025,1782.08,1,EMEA,Shipped,2/6/2025 6:22,2/6/2025 6:22,I,BATCH_20250206_049
ORD00046026,CUST006647,PROD00047,5/8/2025,1821.4,2,APAC,Processing,5/8/2025 6:59,5/8/2025 6:59,I,BATCH_20250508_055
ORD00046027,CUST007143,PROD00239,5/25/2024,19093.57,18,EMEA,Completed,5/25/2024 20:29,6/5/2024 17:44,D,BATCH_20240525_008
ORD00046028,CUST002163,PROD00058,3/7/2024,1093.65,1,EMEA,Completed,3/7/2024 0:45,3/7/2024 0:45,I,BATCH_20240307_040
ORD00046029,CUST013856,PROD00172,10/14/2025,4319.2,5,EMEA,Shipped,10/14/2025 7:24,10/19/2025 4:32,U,BATCH_20251014_071
ORD00046030,CUST005745,PROD00268,5/23/2025,17950.9,14,LATAM,Processing,5/23/2025 15:54,5/23/2025 15:54,I,BATCH_20250523_046
ORD00046031,CUST006684,PROD00032,7/29/2025,1887.65,3,APAC,Completed,7/29/2025 1:27,8/27/2025 22:26,U,BATCH_20250729_108
ORD00046032,CUST001599,PROD00332,6/21/2023,2132.45,4,EMEA,Pending,6/21/2023 10:01,6/21/2023 10:01,I,BATCH_20230621_116
ORD00046033,CUST005564,PROD00496,6/23/2024,1080.54,1,APAC,Shipped,6/23/2024 6:01,6/23/2024 6:01,I,BATCH_20240623_102
ORD00046034,CUST004305,PROD00195,11/19/2024,13239.11,17,APAC,Returned,11/19/2024 6:53,12/2/2024 0:24,U,BATCH_20241119_173
ORD00046035,CUST010123,PROD00176,4/25/2025,3982.31,5,APAC,Shipped,4/25/2025 0:58,4/25/2025 0:58,I,BATCH_20250425_067
ORD00046036,CUST011165,PROD00283,5/23/2025,10256.79,18,North America,Completed,5/23/2025 23:01,5/23/2025 23:01,I,BATCH_20250523_018
ORD00046037,CUST008351,PROD00270,8/9/2023,3476.09,3,APAC,Processing,8/9/2023 11:24,9/1/2023 15:44,U,BATCH_20230809_063
ORD00046038,CUST003402,PROD00241,9/19/2025,21055.01,18,North America,Pending,9/19/2025 23:19,9/19/2025 23:19,I,BATCH_20250919_194
ORD00046039,CUST001656,PROD00032,9/19/2025,6416.4,9,APAC,Completed,9/19/2025 20:57,9/19/2025 20:57,I,BATCH_20250919_083
ORD00046040,CUST004898,PROD00255,12/26/2025,1277.53,1,LATAM,Completed,12/26/2025 16:51,12/26/2025 16:51,I,BATCH_20251226_199
ORD00046041,CUST014357,PROD00235,6/23/2025,2739.23,2,North America,Shipped,6/23/2025 8:42,6/23/2025 8:42,I,BATCH_20250623_112
ORD00046042,CUST000656,PROD00475,11/5/2025,747.66,2,APAC,Shipped,11/5/2025 14:07,11/23/2025 18:07,U,BATCH_20251105_122
ORD00046043,CUST001491,PROD00194,8/8/2025,5954.8,6,North America,Completed,8/8/2025 4:40,8/8/2025 4:40,I,BATCH_20250808_117
ORD00046044,CUST006094,PROD00293,2/10/2023,3977.81,5,LATAM,Completed,2/10/2023 15:44,2/10/2023 15:44,I,BATCH_20230210_008
ORD00046045,CUST008013,PROD00339,9/9/2023,23812.95,14,APAC,Processing,9/9/2023 4:54,9/20/2023 21:52,U,BATCH_20230909_001
ORD00046046,CUST003834,PROD00146,5/24/2024,248.61,3,North America,Completed,5/24/2024 17:14,5/26/2024 0:51,U,BATCH_20240524_195
ORD00046047,CUST012402,PROD00336,8/29/2025,1395.34,1,APAC,Completed,8/29/2025 9:26,8/29/2025 9:26,I,BATCH_20250829_164
ORD00046048,CUST011621,PROD00079,9/14/2024,1190.35,5,APAC,Processing,9/14/2024 18:10,9/14/2024 18:10,I,BATCH_20240914_148
ORD00046049,CUST004076,PROD00289,11/24/2025,8414.29,7,APAC,Pending,11/24/2025 0:24,12/15/2025 20:35,U,BATCH_20251124_125
ORD00046050,CUST009720,PROD00354,11/10/2024,5183.22,14,APAC,Completed,11/10/2024 2:08,11/10/2024 2:08,I,BATCH_20241110_100
ORD00046051,CUST007086,PROD00076,11/21/2023,1224.55,1,APAC,Processing,11/21/2023 6:37,11/21/2023 6:37,I,BATCH_20231121_188
ORD00046052,CUST004735,PROD00457,5/14/2023,161.94,2,EMEA,Processing,5/14/2023 17:26,5/14/2023 17:26,I,BATCH_20230514_140
ORD00046053,CUST007207,PROD00279,12/17/2023,16225.7,16,EMEA,Cancelled,12/17/2023 11:50,12/17/2023 11:50,I,BATCH_20231217_064
ORD00046054,CUST013444,PROD00084,6/1/2025,718.17,1,North America,Completed,6/1/2025 8:12,6/1/2025 8:12,I,BATCH_20250601_135
ORD00046055,CUST009446,PROD00368,12/4/2025,3663.46,8,LATAM,Completed,12/4/2025 18:20,1/3/2026 16:12,U,BATCH_20251204_005
ORD00046056,CUST002520,PROD00032,11/9/2023,690.96,1,EMEA,Shipped,11/9/2023 2:29,11/9/2023 2:29,I,BATCH_20231109_190
ORD00046057,CUST008381,PROD00358,4/2/2025,493.01,1,LATAM,Completed,4/2/2025 14:11,5/1/2025 0:27,U,BATCH_20250402_051
ORD00046058,CUST012995,PROD00207,6/16/2024,1734.71,6,EMEA,Completed,6/16/2024 13:53,6/16/2024 13:53,I,BATCH_20240616_162
ORD00046059,CUST004934,PROD00001,10/18/2023,3575.84,9,EMEA,Completed,10/18/2023 6:22,10/23/2023 22:23,U,BATCH_20231018_153
ORD00046060,CUST008205,PROD00447,6/2/2025,1167.91,1,EMEA,Completed,6/2/2025 3:14,6/8/2025 22:55,D,BATCH_20250602_122
ORD00046061,CUST014270,PROD00478,8/10/2025,2335.29,3,North America,Completed,8/10/2025 15:28,9/8/2025 20:09,U,BATCH_20250810_071
ORD00046062,CUST001522,PROD00213,3/3/2025,8277.77,8,EMEA,Processing,3/3/2025 9:56,3/3/2025 9:56,I,BATCH_20250303_073
ORD00046063,CUST006738,PROD00385,12/5/2024,3372.61,6,EMEA,Completed,12/5/2024 14:36,12/5/2024 14:36,I,BATCH_20241205_008
ORD00046064,CUST005578,PROD00407,6/21/2023,1960.58,6,APAC,Shipped,6/21/2023 5:08,6/21/2023 5:08,I,BATCH_20230621_033
ORD00046065,CUST007161,PROD00476,5/6/2024,2974.24,7,LATAM,Pending,5/6/2024 13:57,5/6/2024 13:57,I,BATCH_20240506_193
ORD00046066,CUST006511,PROD00453,12/4/2023,4321.05,6,EMEA,Completed,12/4/2023 3:32,12/4/2023 3:32,I,BATCH_20231204_044
ORD00046067,CUST000081,PROD00268,10/16/2025,3418.25,3,North America,Completed,10/16/2025 16:43,10/16/2025 16:43,I,BATCH_20251016_109
ORD00046068,CUST007931,PROD00239,1/7/2024,3563.14,4,EMEA,Shipped,1/7/2024 21:01,1/7/2024 21:01,I,BATCH_20240107_078
ORD00046069,CUST008464,PROD00121,7/8/2024,3404.22,5,EMEA,Completed,7/8/2024 7:20,7/8/2024 7:20,I,BATCH_20240708_108
ORD00046070,CUST004267,PROD00068,5/3/2024,925.03,1,LATAM,Completed,5/3/2024 10:20,5/24/2024 9:14,U,BATCH_20240503_181
ORD00046071,CUST010503,PROD00238,11/18/2025,852.98,1,EMEA,Cancelled,11/18/2025 9:21,11/18/2025 9:21,I,BATCH_20251118_195
ORD00046072,CUST002277,PROD00451,9/30/2025,631.26,1,EMEA,Completed,9/30/2025 7:44,9/30/2025 7:44,I,BATCH_20250930_130
ORD00046073,CUST013965,PROD00261,11/23/2024,1935.27,4,EMEA,Completed,11/23/2024 2:14,11/23/2024 2:14,I,BATCH_20241123_107
ORD00046074,CUST004780,PROD00151,12/30/2025,857.51,2,APAC,Returned,12/30/2025 9:38,12/30/2025 9:38,I,BATCH_20251230_097
ORD00046075,CUST014282,PROD00234,10/4/2024,11303.91,10,LATAM,Cancelled,10/4/2024 9:49,11/1/2024 1:31,U,BATCH_20241004_189
ORD00046076,CUST000515,PROD00409,12/17/2024,401.01,2,EMEA,Completed,12/17/2024 16:22,12/17/2024 16:22,I,BATCH_20241217_107
ORD00046077,CUST006283,PROD00027,11/16/2023,1554.64,2,North America,Shipped,11/16/2023 12:43,11/16/2023 12:43,I,BATCH_20231116_052
ORD00046078,CUST006143,PROD00145,8/9/2024,34497.77,19,EMEA,Completed,8/9/2024 11:35,8/9/2024 11:35,I,BATCH_20240809_145
ORD00046079,CUST014504,PROD00029,10/15/2024,4142.01,5,EMEA,Completed,10/15/2024 6:01,11/4/2024 2:45,U,BATCH_20241015_142
ORD00046080,CUST002614,PROD00498,12/30/2025,135.26,1,North America,Completed,12/30/2025 22:28,1/21/2026 5:56,D,BATCH_20251230_096
ORD00046081,CUST004909,PROD00330,12/25/2023,1808.93,6,EMEA,Completed,12/25/2023 4:56,12/25/2023 4:56,I,BATCH_20231225_004
ORD00046082,CUST002687,PROD00244,8/27/2024,4737.1,3,North America,Shipped,8/27/2024 18:58,8/27/2024 18:58,I,BATCH_20240827_029
ORD00046083,CUST006445,PROD00062,9/11/2023,1020.23,1,LATAM,Processing,9/11/2023 17:57,9/11/2023 17:57,I,BATCH_20230911_198
ORD00046084,CUST013236,PROD00164,12/18/2023,5254.1,4,North America,Completed,12/18/2023 10:39,12/18/2023 10:39,I,BATCH_20231218_107
ORD00046085,CUST007173,PROD00045,10/11/2025,967.43,2,EMEA,Shipped,10/11/2025 9:43,10/29/2025 4:27,U,BATCH_20251011_173
ORD00046086,CUST012947,PROD00205,1/29/2023,5568.28,15,APAC,Returned,1/29/2023 15:53,2/2/2023 15:19,U,BATCH_20230129_164
ORD00046087,CUST002980,PROD00439,3/4/2024,17410.72,13,EMEA,Pending,3/4/2024 21:25,3/4/2024 21:25,I,BATCH_20240304_058
ORD00046088,CUST014812,PROD00256,8/26/2025,945.81,1,EMEA,Completed,8/26/2025 2:08,9/16/2025 7:01,D,BATCH_20250826_073
ORD00046089,CUST008021,PROD00328,12/9/2024,1368.58,2,North America,Returned,12/9/2024 2:31,12/9/2024 2:31,I,BATCH_20241209_037
ORD00046090,CUST009703,PROD00441,5/1/2023,9240.18,10,EMEA,Completed,5/1/2023 11:14,5/1/2023 11:14,I,BATCH_20230501_176
ORD00046091,CUST004484,PROD00105,3/20/2023,1654.92,3,EMEA,Pending,3/20/2023 0:48,3/20/2023 0:48,I,BATCH_20230320_184
ORD00046092,CUST007437,PROD00015,5/29/2025,4889.97,6,APAC,Completed,5/29/2025 19:31,5/30/2025 8:46,U,BATCH_20250529_093
ORD00046093,CUST002010,PROD00410,2/21/2024,4603.69,8,APAC,Completed,2/21/2024 21:38,3/4/2024 14:02,U,BATCH_20240221_127
ORD00046094,CUST007669,PROD00350,2/7/2025,416.1,4,APAC,Shipped,2/7/2025 7:18,2/7/2025 7:18,I,BATCH_20250207_078
ORD00046095,CUST005001,PROD00281,3/22/2024,4881.6,5,APAC,Completed,3/22/2024 5:30,3/22/2024 5:30,I,BATCH_20240322_035
